0.037236085,1,0.193577853,1,0
0.108884538,2,0.126334483,1,0
0.754378925,3,0.347252087,1,0
0.705816972,4,0.338515118,1,0
0.677367099,5,0.333276562,1,0
0.267086384,6,0.277987569,1,0
0.152098183,7,0.22894745,1,0
0.690490819,8,0.336567264,1,0
0.27970073,9,0.205502068,1,0
0.17881861,10,0.233979788,1,0
0.753278594,11,0.349762769,1,0
0.174015999,12,0.235912414,1,0
